,Time,Open,High,Low,Close,Volume,Close time,Quota,Trade,buy_base,buy_quote,Ignore,TT,SMA200,SMA50,SMA5,10d_low,Buy,Sell,Buyprice,Sellprice,RSI,overbrough,oversell
299,1635724800000,61299.81000000,62437.74000000,59405.00000000,60911.11000000,44687.66672000,1635811199999,2737282804.73813100,1472636,22139.95506000,1356676790.57726450,0,2021-11-01,45254.598249999995,53113.90939999998,61379.93999999996,58413.44,0,0,59692.8878,60911.12000000,56.00355365134486,0,0
300,1635811200000,60911.12000000,64270.00000000,60624.68000000,63219.99000000,46368.28410000,1635897599999,2909221038.40065000,1858362,23852.14282000,1496448016.59887120,0,2021-11-02,45264.02419999999,53479.49459999999,61908.75999999995,58413.44,0,1,61955.5902,63220.57000000,60.855547976382006,0,0
301,1635897600000,63220.57000000,63500.00000000,60382.76000000,62896.48000000,43336.09049000,1635983999999,2713389500.46635890,1601925,20662.34777000,1294306441.66844020,0,2021-11-03,45278.47329999999,53795.19379999999,62037.31399999994,58413.44,0,1,61638.5504,62896.49000000,59.85944011743055,0,0
302,1635984000000,62896.49000000,63086.31000000,60677.01000000,61395.01000000,35930.93314000,1636070399999,2218138026.70454070,1346081,17843.38035000,1101751566.38434540,0,2021-11-04,45304.69829999999,54060.66579999998,61944.477999999945,58413.44,0,0,60167.1098,61395.01000000,55.332544658605634,0,0
303,1636070400000,61395.01000000,62595.72000000,60721.00000000,60937.12000000,31604.48749000,1636156799999,1943346371.47038610,1243074,15769.15494000,969780612.68539310,0,2021-11-05,45331.21819999998,54324.651799999985,61871.941999999945,58413.44,0,0,59718.3776,60940.18000000,53.9915628187126,0,0
304,1636156800000,60940.18000000,61560.49000000,60050.00000000,61470.61000000,25590.57408000,1636243199999,1556774943.55372840,965309,12511.52761000,761294376.47169950,0,2021-11-06,45356.44624999998,54608.06439999999,61983.841999999946,60575.89,0,0,60241.1978,61470.62000000,55.34931402204381,0,0
305,1636243200000,61470.62000000,63286.35000000,61322.78000000,63273.59000000,25515.68830000,1636329599999,1585744720.19977190,1068629,13567.09782000,843384435.44095480,0,2021-11-07,45403.87604999998,54907.68139999998,61994.56199999994,60911.11,0,1,62008.1182,63273.58000000,59.67996266758514,0,0
306,1636329600000,63273.58000000,67789.00000000,63273.58000000,67525.83000000,54442.09455400,1636415999999,3575716171.04429946,2349581,28879.18643600,1897321249.82784096,0,2021-11-08,45483.05039999997,55313.36299999998,62920.43199999995,60911.11,0,1,66175.3134,67525.82000000,67.64926803732216,0,0
307,1636416000000,67525.82000000,68524.25000000,66222.40000000,66947.66000000,44661.37806800,1636502399999,3014326962.08726777,1847655,22243.23645200,1501548663.79264259,0,2021-11-09,45562.16299999997,55792.00379999998,64030.96199999994,60911.11,0,1,65608.7068,66947.67000000,65.74646252085775,0,0
308,1636502400000,66947.67000000,69000.00000000,62822.90000000,64882.43000000,65171.50404600,1636588799999,4335575752.80522342,2347934,31344.74332100,2088305177.77747838,0,2021-11-10,45636.33594999997,56274.96479999999,64820.02399999994,60911.11,0,1,63584.7814,64882.42000000,59.327232409361194,0,0
309,1636588800000,64882.42000000,65600.07000000,64100.00000000,64774.26000000,37237.98058000,1636675199999,2415537333.57771000,1327827,18589.51479000,1205890453.60440160,0,2021-11-11,45714.87339999997,56699.577799999985,65480.75399999994,60937.12,0,0,63478.7748,64774.25000000,59.00229289228444,0,0
310,1636675200000,64774.25000000,65450.70000000,62278.00000000,64122.23000000,44490.10816000,1636761599999,2844286547.50404090,1479149,21028.45541000,1344883879.13873450,0,2021-11-12,45765.47759999997,57084.717199999985,65650.48199999993,60937.12,0,0,62839.7854,64122.22000000,56.976524333410204,0,0
311,1636761600000,64122.22000000,65000.00000000,63360.22000000,64380.00000000,22504.97383000,1636847999999,1442441613.59839240,904149,11094.05209000,711146514.06458690,0,2021-11-13,45812.317749999966,57516.10579999999,65021.31599999993,60937.12,0,0,63092.4,64380.01000000,57.59635576589495,0,0
312,1636848000000,64380.01000000,65550.51000000,63576.27000000,65519.10000000,25705.07347000,1636934399999,1658473781.29376960,951393,12629.83414000,815039550.94713190,0,2021-11-14,45865.682149999964,57973.07499999999,64735.603999999934,60937.12,0,1,64208.718,65519.11000000,60.31708799790686,0,0
313,1636934400000,65519.11000000,66401.82000000,63400.00000000,63606.74000000,37829.37124000,1637020799999,2460915922.87612760,1305209,19160.47382000,1247275595.43559040,0,2021-11-15,45915.94084999996,58381.991799999996,64480.465999999935,61470.61,0,0,62334.6052,63606.73000000,54.047348520945505,0,0
314,1637020800000,63606.73000000,63617.31000000,58574.07000000,60058.87000000,77455.15609000,1637107199999,4705744041.29964738,2353681,36375.32415000,2209839153.36972330,0,2021-11-16,45927.76384999996,58740.2222,63537.38799999993,60058.87,1,0,58857.6926,60058.87000000,44.75308756031633,0,0
315,1637107200000,60058.87000000,60840.23000000,58373.00000000,60344.87000000,46289.38491000,1637193599999,2767802055.20042280,1471305,22545.24375000,1348537946.95269170,0,2021-11-17,45940.48634999996,59126.5888,62781.91599999993,60058.87,0,0,59137.9726,60344.86000000,45.56572334703694,0,0
316,1637193600000,60344.86000000,60976.00000000,56474.26000000,56891.62000000,62146.99931000,1637279999999,3644824179.14485240,1960419,29742.20507000,1745202989.74238890,0,2021-11-18,45942.05339999995,59433.935600000004,61284.23999999993,56891.62,1,0,55753.7876,56891.62000000,38.249876008250475,0,0
317,1637280000000,56891.62000000,58320.00000000,55600.00000000,58052.24000000,50715.88726000,1637366399999,2896189975.91077430,1560459,24072.28575000,1374771758.23673160,0,2021-11-19,45946.46764999995,59718.49840000001,59790.86799999994,56891.62,0,0,56891.195199999995,58057.10000000,41.641274901871945,0,0
318,1637366400000,58057.10000000,59845.00000000,57353.00000000,59707.51000000,33811.59010000,1637452799999,1982718831.15707720,1200190,16682.28087000,978340154.07569320,0,2021-11-20,45979.00514999995,59949.8164,59011.02199999994,56891.62,0,1,58513.3598,59707.52000000,46.181102052682846,0,0
319,1637452800000,59707.52000000,60029.76000000,58486.65000000,58622.02000000,31902.22785000,1637539199999,1886578154.51670850,1249219,14949.12309000,884084155.70683440,0,2021-11-21,45984.934699999954,60169.558800000006,58723.651999999944,56891.62,0,0,57449.5796,58617.70000000,43.77611677266341,0,0
320,1637539200000,58617.70000000,59444.00000000,55610.00000000,56247.18000000,51724.32047000,1637625599999,2968622334.13765660,1624768,24834.98160000,1425668562.21166460,0,2021-11-22,45984.20219999995,60330.50220000002,57904.11399999994,56247.18,0,0,55122.2364,56243.83000000,38.99185201410081,0,0
321,1637625600000,56243.83000000,58009.99000000,55317.00000000,57541.27000000,49917.85017000,1637711999999,2837210673.48851890,1570845,25217.65003000,1433171468.66686080,0,2021-11-23,45985.334799999946,60496.82880000002,58034.04399999995,56247.18,0,0,56390.444599999995,57541.26000000,42.66877077018681,0,0
322,1637712000000,57541.26000000,57735.00000000,55837.00000000,57138.29000000,39612.04964000,1637798399999,2246374244.33056800,1432991,19625.09659000,1113184375.67946880,0,2021-11-24,45976.71599999994,60610.15480000001,57851.25399999994,56247.18,0,0,55995.5242,57138.29000000,41.823453430489494,0,0
323,1637798400000,57138.29000000,59398.90000000,57000.00000000,58960.36000000,42153.51522000,1637884799999,2455658857.70059310,1604266,21112.80397000,1230022891.73009470,0,2021-11-25,45980.313599999936,60683.06200000001,57701.82399999994,56247.18,0,1,57781.152799999996,58960.37000000,46.9417862176452,0,0
324,1637884800000,58960.37000000,59150.00000000,53500.00000000,53726.53000000,65927.87066000,1637971199999,3649353860.42956650,2138184,31287.46990000,1731974879.86689630,0,2021-11-26,45969.86554999993,60681.8882,56722.72599999993,53726.53,0,0,52651.9994,53723.72000000,36.899359922749944,0,0
325,1637971200000,53723.72000000,55280.00000000,53610.00000000,54721.03000000,29716.99957000,1638057599999,1623173123.49173170,1110145,14462.93801000,790191540.91484890,0,2021-11-27,45960.12059999993,60697.280199999994,56417.49599999994,53726.53,0,0,53626.6094,54716.47000000,39.54587772927123,0,0
326,1638057600000,54716.47000000,57445.05000000,53256.64000000,57274.88000000,36163.71370000,1638143999999,1982198373.53283490,1253408,18520.69985000,1016073216.59476420,0,2021-11-28,45998.338399999935,60743.783399999986,56364.217999999935,53726.53,0,1,56129.382399999995,57274.89000000,45.82909954489596,0,0
327,1638144000000,57274.89000000,58865.97000000,56666.67000000,57776.25000000,40125.28009000,1638230399999,2313371348.11354310,1349625,19520.25038000,1125240984.55225160,0,2021-11-29,46038.86479999993,60806.12839999999,56491.80999999994,53726.53,0,1,56620.725,57776.25000000,46.99384340266107,0,0
328,1638230400000,57776.25000000,59176.99000000,55875.55000000,56950.56000000,49161.05194000,1638316799999,2823644073.02190490,1587472,23867.80287000,1371720422.25562800,0,2021-11-30,46074.41034999993,60795.71259999999,56089.84999999994,53726.53,0,1,55811.5488,56950.56000000,45.26762612638009,0,0
329,1638316800000,56950.56000000,59053.55000000,56458.01000000,57184.07000000,44956.63656000,1638403199999,2584928714.07574240,1442301,21501.29463000,1236414404.90885270,0,2021-12-01,46126.51574999993,60819.455399999984,56781.357999999935,53726.53,0,1,56040.3886,57184.07000000,45.8731625733607,0,0
330,1638403200000,57184.07000000,57375.47000000,55777.77000000,56480.34000000,37574.05976000,1638489599999,2127110102.10730950,1307890,18375.47518000,1040366894.55012720,0,2021-12-02,46176.759949999934,60801.72219999998,57133.21999999993,53726.53,0,0,55350.733199999995,56484.26000000,44.28308208577301,0,0
331,1638489600000,56484.26000000,57600.00000000,51680.00000000,53601.05000000,58927.69027000,1638575999999,3246198505.94685110,1865063,27287.25751000,1505556556.15786320,0,2021-12-03,46227.074999999946,60726.784399999975,56398.453999999925,53601.05,1,0,52529.029,53601.05000000,38.41583086970861,0,0
332,1638576000000,53601.05000000,53859.10000000,42000.30000000,49152.47000000,114203.37374800,1638662399999,5495712061.97853156,3362771,52876.55238000,2544632557.49625190,0,2021-12-04,46258.58844999995,60476.385399999985,54673.69799999993,49152.47,1,0,48169.4206,49152.46000000,31.47667853210106,0,0
333,1638662400000,49152.46000000,49699.05000000,47727.21000000,49396.33000000,45580.82012000,1638748799999,2231486105.84391170,1371839,22420.90324000,1097785758.59097620,0,2021-12-05,46322.11964999995,60246.80059999999,53162.85199999993,49152.47,0,0,48408.4034,49396.32000000,32.19966781661567,0,0
334,1638748800000,49396.32000000,50891.11000000,47100.00000000,50441.92000000,58571.21575000,1638835199999,2851528919.17953640,1741956,28820.34753000,1403464676.88509370,0,2021-12-06,46371.69604999995,60025.07239999998,51814.421999999926,49152.47,0,0,49433.0816,50441.91000000,35.34938562491618,0,0
335,1638835200000,50441.91000000,51936.33000000,50039.74000000,50588.95000000,38253.46877000,1638921599999,1950573500.20866580,1212350,18679.11099000,952551067.62598570,0,2021-12-07,46438.380749999946,59796.65459999999,50636.14399999993,49152.47,0,0,49577.170999999995,50588.95000000,35.80103051472933,0,0
336,1638921600000,50588.95000000,51200.00000000,48600.00000000,50471.19000000,38425.92466000,1639007999999,1925458787.11475220,1118225,18126.84362000,908410692.24600910,0,2021-12-08,46503.48804999994,59520.46659999999,50010.17199999994,49152.47,0,1,49461.7662,50471.19000000,35.58659956995625,0,0
337,1639008000000,50471.19000000,50797.76000000,47320.00000000,47545.59000000,37692.68665000,1639094399999,1841474998.89511000,1130599,18097.05960000,884082539.70479120,0,2021-12-09,46567.93974999994,59151.350199999986,49688.795999999944,47545.59,0,0,46594.678199999995,47535.90000000,30.671534523870726,0,0
338,1639094400000,47535.90000000,50125.00000000,46852.00000000,47140.54000000,44233.57391000,1639180799999,2135023722.85315130,1215231,21143.96129000,1020995576.30256690,0,2021-12-10,46609.66099999994,58850.29799999999,49237.63799999994,47140.54,0,0,46197.7292,47140.54000000,30.05265795663587,0,0
339,1639180800000,47140.54000000,49485.71000000,46751.00000000,49389.99000000,28889.19358000,1639267199999,1397524635.58140210,957390,14452.26806000,699251597.80523830,0,2021-12-11,46664.98734999994,58624.33339999999,49027.25199999994,47140.54,0,1,48402.1902,49389.99000000,37.58468842960504,0,0
340,1639267200000,49389.99000000,50777.00000000,48638.00000000,50053.90000000,26017.93421000,1639353599999,1292315883.62455370,863605,13266.00955000,658923314.86798010,0,2021-12-12,46719.04729999994,58399.67639999999,48920.24199999995,47140.54,0,1,49052.822,50053.90000000,39.650230372003435,0,0
341,1639353600000,50053.90000000,50189.97000000,45672.75000000,46702.75000000,50869.52093000,1639439999999,2423888500.79030500,1399599,23487.02280000,1119972248.53840220,0,2021-12-13,46759.911149999934,58116.68699999998,48166.553999999946,46702.75,0,0,45768.695,46702.76000000,33.60496153787078,0,0
342,1639440000000,46702.76000000,48700.41000000,46290.00000000,48343.28000000,39955.98445000,1639526399999,1887427362.47409660,1194992,20010.80589000,945501336.15691430,0,2021-12-14,46823.31009999993,57821.976999999984,48326.09199999994,46702.75,0,1,47376.4144,48336.95000000,38.54470298745393,0,0
343,1639526400000,48336.95000000,49500.00000000,46547.00000000,48864.98000000,51629.18100000,1639612799999,2487012309.09154930,1438176,25861.16891000,1246095378.45954120,0,2021-12-15,46894.609249999936,57592.70039999998,48670.97999999994,46702.75,0,1,47887.680400000005,48864.98000000,40.07164413256624,0,0
344,1639612800000,48864.98000000,49436.43000000,47511.00000000,47632.38000000,31949.86739000,1639699199999,1551200654.05274500,1023983,15281.92439000,742115283.57739880,0,2021-12-16,46954.56479999994,57377.07919999998,48319.45799999994,46702.75,0,0,46679.73239999999,47632.38000000,37.68897719960801,0,0
345,1639699200000,47632.38000000,47995.96000000,45456.00000000,46131.20000000,43104.48870000,1639785599999,2015966349.51613240,1261780,19846.77192000,928665863.58507440,0,2021-12-17,46998.951749999935,57088.18539999998,47534.91799999994,46131.2,0,0,45208.575999999994,46133.83000000,34.962371438755554,0,0
346,1639785600000,46133.83000000,47392.37000000,45500.00000000,46834.48000000,25020.05271000,1639871999999,1165205135.70084270,862066,12635.54707000,588649454.27256670,0,2021-12-18,47049.658699999934,56779.80079999998,47561.263999999945,46131.2,0,0,45897.790400000005,46834.47000000,37.252625874272205,0,0
347,1639872000000,46834.47000000,48300.01000000,46406.91000000,46681.23000000,29305.70665000,1639958399999,1384958598.36276990,874827,14646.77828000,692559814.22856370,0,2021-12-19,47095.22144999994,56476.24159999998,47228.85399999994,46131.2,0,0,45747.6054,46681.24000000,36.94730346360963,0,0
348,1639958400000,46681.24000000,47537.57000000,45558.85000000,46914.16000000,35848.50609000,1640044799999,1663363117.83045340,1076488,17666.32749000,819817570.66374300,0,2021-12-20,47133.558299999946,56188.52879999999,46838.68999999994,46131.2,0,1,45975.876800000005,46914.17000000,37.7819978264184,0,0
349,1640044800000,46914.17000000,49328.96000000,46630.00000000,48889.88000000,37713.92924000,1640131199999,1827234149.05988020,1119412,19356.27006000,937648412.22213540,0,2021-12-21,47193.86269999995,55948.10419999999,47090.18999999993,46131.2,0,1,47912.0824,48887.59000000,44.49394914698392,0,0
350,1640131200000,48887.59000000,49576.13000000,48421.87000000,48588.16000000,27004.20220000,1640217599999,1322418595.33372950,949480,13402.54963000,656467230.75630970,0,2021-12-22,47259.23749999995,55655.46759999999,47581.58199999992,46131.2,0,1,47616.3968,48588.17000000,43.71831040762276,0,0
351,1640217600000,48588.17000000,51375.00000000,47920.42000000,50838.81000000,35192.54046000,1640303999999,1738129830.78145220,1176050,17397.67034000,859605116.67975700,0,2021-12-23,47334.44999999995,55414.31419999999,48382.447999999924,46131.2,0,1,49822.0338,50838.82000000,50.63175900788558,0,0
352,1640304000000,50838.82000000,51810.00000000,50384.43000000,50820.00000000,31684.84269000,1640390399999,1618089927.28100640,1075177,15108.36362000,771557283.62606790,0,2021-12-24,47420.78604999996,55202.81399999999,49210.201999999925,46131.2,0,1,49803.6,50819.99000000,50.575842987051736,0,0
353,1640390400000,50819.99000000,51156.23000000,50142.32000000,50399.66000000,19135.51613000,1640476799999,971491029.13082400,766979,9928.30266000,504102529.52889820,0,2021-12-25,47505.88029999995,54992.06479999999,49907.30199999992,46131.2,0,1,49391.6668,50399.67000000,49.266476112005094,0,0
354,1640476800000,50399.67000000,51280.00000000,49412.00000000,50775.49000000,22569.88914000,1640563199999,1132200241.56241820,797133,11285.69707000,566374786.71606860,0,2021-12-26,47572.817499999954,54778.1624,50284.423999999926,46131.2,0,1,49759.9802,50775.48000000,50.500419250970474,0,0
355,1640563200000,50775.48000000,52088.00000000,50449.00000000,50701.44000000,28792.21566000,1640649599999,1472065236.01171930,1009411,14436.09322000,738369203.33215690,0,2021-12-27,47642.94609999995,54526.7194,50707.07999999993,46681.23,0,0,49687.4112,50701.44000000,50.24113397570085,0,0
356,1640649600000,50701.44000000,50704.05000000,47313.01000000,47543.74000000,45853.33924000,1640735999999,2242102220.93100330,1345774,21743.17013000,1063171693.15356250,0,2021-12-28,47694.00489999995,54127.077600000004,50048.06599999993,46681.23,0,0,46592.8652,47543.74000000,40.65528883150783,0,0
357,1640736000000,47543.74000000,48139.08000000,46096.99000000,46464.66000000,39498.87000000,1640822399999,1873785571.27329660,1114074,19089.61910000,905969695.64253980,0,2021-12-29,47748.59764999995,53717.41760000001,49176.99799999993,46464.66,0,0,45535.3668,46464.66000000,37.98791496203048,0,0
358,1640822400000,46464.66000000,47900.00000000,45900.00000000,47120.87000000,30352.29569000,1640908799999,1428755720.45320290,910157,14886.52375000,700792256.68831590,0,2021-12-30,47789.09914999994,53362.186400000006,48521.239999999925,46464.66,0,0,46178.452600000004,47120.88000000,40.54265231541879,0,0
359,1640908800000,47120.88000000,48548.26000000,45678.00000000,46216.93000000,34937.99796000,1640995199999,1650715977.91851720,1059783,17315.54230000,818331688.00331310,0,2021-12-31,47817.60234999995,52991.03980000001,47609.52799999993,46216.93,0,0,45292.5914,46216.93000000,38.20757714222165,0,0
360,1640995200000,46216.93000000,47954.63000000,46208.37000000,47722.65000000,19604.46325000,1641081599999,924155159.58348650,714899,9942.36679000,468738711.79010650,0,2022-01-01,47855.495399999956,52663.04820000001,47013.76999999994,46216.93,0,1,46768.197,47722.66000000,43.99402892881805,0,0
361,1641081600000,47722.66000000,47990.00000000,46654.00000000,47286.18000000,18340.46040000,1641167999999,866610995.56335820,709624,9166.46954000,433182392.28194660,0,2022-01-02,47900.18124999995,52321.17180000002,46962.257999999936,46216.93,0,1,46340.4564,47286.18000000,42.74448349624182,0,0
362,1641168000000,47286.18000000,47570.00000000,45696.00000000,46446.10000000,27662.07710000,1641254399999,1292203508.32565490,885624,13524.76045000,631879430.11428000,0,2022-01-03,47941.94689999995,51939.71180000002,46958.54599999993,46216.93,0,0,45517.178,46446.10000000,40.36793965914846,0,0
363,1641254400000,46446.10000000,47557.54000000,45500.00000000,45832.01000000,35491.41360000,1641340799999,1649170424.12761340,1021815,17689.26808000,821725463.08080750,0,2022-01-04,47992.007749999946,51584.21720000001,46700.77399999993,45832.01,0,0,44915.3698,45832.01000000,38.67518424909615,0,0
364,1641340800000,45832.01000000,47070.00000000,42500.00000000,43451.13000000,51784.11857000,1641427199999,2334288544.64544840,1478532,23552.99460000,1063287226.35714140,0,2022-01-05,48031.84479999995,51252.0624,46147.61399999993,43451.13,0,0,42582.10739999999,43451.14000000,32.91268248336634,0,0
365,1641427200000,43451.14000000,43816.00000000,42430.58000000,43082.31000000,38880.37305000,1641513599999,1674466154.43833260,1150707,19268.82662000,829886561.82614530,0,2022-01-06,48069.25554999995,50906.811200000004,45219.54599999993,43082.31,0,0,42220.663799999995,43082.30000000,32.11442953379597,0,0
366,1641513600000,43082.30000000,43145.83000000,40610.00000000,41566.48000000,54836.50818000,1641599999999,2293851015.46523690,1406635,26519.39261000,1109740200.23872120,0,2022-01-07,48119.043299999954,50600.3084,44075.605999999934,41566.48,0,0,40735.150400000006,41566.48000000,29.001181897708307,0,1
367,1641600000000,41566.48000000,42300.00000000,40501.00000000,41679.74000000,32952.73111000,1641686399999,1367233494.82776660,1021908,16462.53747000,683155535.42153480,0,2022-01-08,48164.89419999995,50272.8584,43122.33399999993,41566.48,0,0,40846.1452,41679.74000000,29.550723700319555,0,1
368,1641686400000,41679.74000000,42786.70000000,41200.02000000,41864.62000000,22724.39426000,1641772799999,952830064.51258490,752733,11399.78979000,478046850.27715200,0,2022-01-09,48205.826949999944,49916.00060000001,42328.85599999993,41566.48,0,0,41027.327600000004,41864.62000000,30.496426785407344,0,0
369,1641772800000,41864.62000000,42248.50000000,39650.00000000,41822.49000000,50729.17019000,1641859199999,2088111339.50559650,1250983,24654.54811000,1015935553.40276520,0,2022-01-10,48241.62394999995,49580.01000000001,42003.127999999924,41566.48,0,0,40986.040199999996,41822.49000000,30.396291973308404,0,0
370,1641859200000,41822.49000000,43100.00000000,41268.93000000,42729.29000000,37296.43729000,1641945599999,1574803608.96007870,1015526,18521.95391000,782176383.10109370,0,2022-01-11,48297.34814999995,49309.652200000004,41932.52399999993,41566.48,0,1,41874.7042,42729.29000000,35.319142348306464,0,0
371,1641945600000,42729.29000000,44322.00000000,42450.00000000,43902.66000000,33943.29280000,1642031999999,1470906437.71207140,1023902,17584.31885000,762205618.81556500,0,2022-01-12,48355.44319999995,49036.88000000001,42399.75999999993,41566.48,0,1,43024.6068,43902.65000000,41.12204310184079,0,0
372,1642032000000,43902.65000000,44500.00000000,42311.22000000,42560.11000000,34910.87762000,1642118399999,1515944525.49549480,1036234,17175.40587000,746075123.24411320,0,2022-01-13,48394.74204999994,48745.3164,42575.83399999993,41566.48,0,0,41708.9078,42558.35000000,37.02861630230899,0,0
373,1642118400000,42558.35000000,43448.78000000,41725.95000000,43059.96000000,32640.88292000,1642204799999,1392000443.35016740,946938,15434.18945000,658472386.24324750,0,2022-01-14,48437.56739999995,48427.30840000001,42814.90199999993,41566.48,0,1,42198.7608,43059.96000000,39.44548354786164,0,0
374,1642204800000,43059.96000000,43800.00000000,42555.00000000,43084.29000000,21936.05616000,1642291199999,946488263.54844810,752688,11133.18615000,480516487.18496790,0,2022-01-15,48473.43019999994,48214.46360000001,43067.26199999993,41566.48,0,1,42222.6042,43084.29000000,39.567065842678446,0,0
375,1642291200000,43084.29000000,43475.00000000,42581.79000000,43071.66000000,20602.35271000,1642377599999,887203134.05314680,732171,10052.19291000,432899939.67386430,0,2022-01-16,48513.56349999994,47981.47620000002,43135.73599999993,41566.48,0,0,42210.226800000004,43071.66000000,39.52270330686796,0,0
376,1642377600000,43071.66000000,43176.18000000,41540.42000000,42201.62000000,27562.08613000,1642463999999,1169381684.46684350,918029,13448.54192000,570690475.97282930,0,2022-01-17,48557.04814999994,47680.01100000003,42795.527999999926,41679.74,0,0,41357.5876,42201.63000000,36.48776200238847,0,0
377,1642464000000,42201.63000000,42691.00000000,41250.00000000,42352.12000000,29324.08257000,1642550399999,1228459687.39944580,905061,14527.82371000,608578954.61712590,0,2022-01-18,48599.87599999993,47371.528400000025,42753.92999999992,41822.49,0,0,41505.077600000004,42352.12000000,37.383486597445504,0,0
378,1642550400000,42352.12000000,42559.13000000,41138.56000000,41660.01000000,31685.72159000,1642636799999,1327478459.16022980,924528,15603.74304000,653807601.67250590,0,2022-01-19,48634.830399999926,47065.71740000002,42473.93999999993,41660.01,0,0,40826.8098,41660.00000000,34.942873137131485,0,0
379,1642636800000,41660.00000000,43505.00000000,40553.31000000,40680.91000000,42330.33953000,1642723199999,1784801200.40448700,1098761,20201.47991000,852629490.27878640,0,2022-01-20,48661.80239999993,46735.654200000026,41993.26399999992,40680.91,0,0,39867.291800000006,40680.92000000,31.781801626263206,0,0
380,1642723200000,40680.92000000,41100.00000000,35440.45000000,36445.31000000,88860.89199900,1642809599999,3405501703.22193692,2092561,41615.08581900,1595831787.70003189,0,2022-01-21,48675.578249999926,46334.95360000003,40667.993999999926,36445.31,0,0,35716.4038,36445.31000000,22.35868541410121,0,1
381,1642809600000,36445.31000000,36835.22000000,34008.00000000,35071.42000000,90471.33896100,1642895999999,3207531048.03065140,2099978,42722.27823300,1514027491.32039380,0,2022-01-22,48679.835299999926,45964.36100000003,39241.953999999925,35071.42,0,0,34369.9916,35071.42000000,20.260307207475897,0,1
382,1642896000000,35071.42000000,36499.00000000,34601.01000000,36244.55000000,44279.52354000,1642982399999,1572414639.04287740,1142407,22841.39451000,811501507.03630610,0,2022-01-23,48691.74744999994,45706.202600000026,38020.43999999992,35071.42,0,0,35519.659,36244.55000000,26.59522086175516,0,1
383,1642982400000,36244.55000000,37550.00000000,32917.17000000,36660.35000000,91904.75321100,1643068799999,3192041586.10318994,1999352,46469.27293800,1615890700.84249996,0,2022-01-24,48710.67064999993,45451.48300000003,37020.50799999992,35071.42,0,0,35927.143,36660.35000000,28.755647930854412,0,1
384,1643068800000,36660.35000000,37545.14000000,35701.00000000,36958.32000000,49232.40183000,1643155199999,1799224214.49973920,1248246,24988.42876000,913198135.60368310,0,2022-01-25,48726.38319999993,45181.81100000002,36275.98999999992,35071.42,0,1,36219.1536,36958.32000000,30.33793171687015,0,0
385,1643155200000,36958.32000000,38919.98000000,36234.63000000,36809.34000000,69830.16036000,1643241599999,2627491976.69085740,1584468,35240.31542000,1326474948.46322410,0,2022-01-26,48742.91554999993,44906.21880000002,36348.79599999992,35071.42,0,1,36073.15319999999,36807.24000000,29.97942495836937,0,1
386,1643241600000,36807.24000000,37234.47000000,35507.01000000,37160.10000000,53020.87934000,1643327999999,1925920128.34366030,1308408,26750.94594000,971815942.27075550,0,2022-01-27,48757.42109999993,44639.99700000002,36766.53199999993,35071.42,0,1,36416.898,37160.11000000,32.01638453213462,0,0
387,1643328000000,37160.11000000,38000.00000000,36155.01000000,37716.56000000,42154.26956000,1643414399999,1560203931.22012810,1061101,21496.47551000,795847847.51234220,0,2022-01-28,48780.570749999926,44443.416400000024,37060.93399999993,35071.42,0,1,36962.2288,37716.57000000,35.235258316825885,0,0
388,1643414400000,37716.57000000,38720.74000000,37268.44000000,38166.84000000,26129.49682000,1643500799999,989652386.99664940,816601,13292.42156000,503624477.65945300,0,2022-01-29,48807.756099999926,44263.94240000002,37362.23199999992,35071.42,0,1,37403.5032,38166.83000000,37.8015876002734,0,0
389,1643500800000,38166.83000000,38359.26000000,37351.63000000,37881.76000000,21430.66527000,1643587199999,812750216.60103190,698593,10798.38460000,409620744.01694440,0,2022-01-30,48833.06479999993,44033.77780000001,37546.919999999925,35071.42,0,1,37124.1248,37881.75000000,36.80715630476625,0,0
390,1643587200000,37881.75000000,38744.00000000,36632.61000000,38466.90000000,36855.24580000,1643673599999,1386754529.02954460,936014,18422.26954000,693360023.33165190,0,2022-01-31,48865.99929999993,43802.03780000001,37878.43199999993,35071.42,0,1,37697.562,38466.90000000,40.279826389128075,0,0
391,1643673600000,38466.90000000,39265.20000000,38000.00000000,38694.59000000,34574.44663000,1643759999999,1334266166.70999890,917617,17730.99304000,684446571.17936590,0,2022-02-01,48902.55289999994,43641.87460000001,38185.32999999992,36244.55,0,1,37920.6982,38694.59000000,41.62413145427921,0,0
392,1643760000000,38694.59000000,38855.92000000,36586.95000000,36896.36000000,35794.68130000,1643846399999,1353093948.97760130,907905,17251.43687000,652533107.69991750,0,2022-02-02,48929.43434999993,43412.93620000001,38021.28999999992,36660.35,0,0,36158.4328,36896.37000000,34.93559778835659,0,0
393,1643846400000,36896.37000000,37387.00000000,36250.00000000,37311.61000000,32081.10999000,1643932799999,1179502838.65662640,848961,16468.10233000,605530493.58165880,0,2022-02-03,48957.09959999993,43181.86880000001,37850.24399999992,36809.34,0,0,36565.3778,37311.98000000,37.43572017259483,0,0
394,1643932800000,37311.98000000,41772.33000000,37026.73000000,41574.25000000,64703.95874000,1644019199999,2526572562.05828510,1380724,33053.66668000,1291953441.55899960,0,2022-02-04,49010.772599999924,43060.70620000001,38588.74199999992,36809.34,0,1,40742.765,41571.70000000,56.08868784536245,0,0
